MACHINE,DATE_TIME,TOTAL_TIME,DIR,LOSS_VAL_CRITERION,RMSE_VAL_CRITERION,PLCC_VAL_CRITERION,SROCC_VAL_CRITERION,TRAIN_DATA_SIZE,TEST_DATA_SIZE,MODEL,DATABASE,CNN_EXTRACTION,DEVICE,BATCH_SIZE,NUM_WORKERS,NUM_EPOCHS,SEED,LEARNING_RATE
GPU 0: Tesla V100-SXM2-16GB (UUID: GPU-85dd3cb5-4136-ff8c-fbce-5d409863a4f9),2024-03-21 16:21:19,0:08:40 (Hour:Minute:Second),20240321_162119,0.009805046377005055,0.10863284851793258,0.949263835866563,0.9458556149732622,132,33,LSTM,CSCVQ,ResNet101,cuda,8,0,1000,22035001,1e-05
