train_MSELoss,train_MSE,train_RMSE,train_PCC,train_SROCC,test_MSELoss,test_MSE,test_RMSE,test_PCC,test_SROCC
0.3774111875716378,1049.5305142975596,32.39645836040661,0.0019474181463382345,-0.01368619327639014,0.11625731699168682,378.3734380994559,19.451823516047433,-0.31233782624872425,-0.5043449197860963
0.09361246162477661,251.30090084145354,15.852473019735864,0.08745626669303114,0.06007226621118524,0.0803645059466362,188.99190617898597,13.747432712291628,-0.05777720131898873,0.06619306518136316
0.07493182107367936,208.2489414522712,14.430833013110199,0.09786956745759495,0.07696231064395509,0.07726136296987533,192.30554500710315,13.867427483390824,0.192571467091647,0.20837868598455303
0.07582543702686534,206.02278292952755,14.35349375342211,-0.15563599047025864,-0.12857401882935723,0.08029001578688622,188.9909868952258,13.747399277507938,0.5897420667216721,0.5054320645560783
0.07670815289020538,201.7251638538182,14.202998410681394,-0.08610692772715177,-0.045209369549914474,0.08118976056575775,189.0477566422926,13.749463867449254,0.7511375910663165,0.816814318612948
0.07567181547774988,203.40784548709357,14.262112237922318,-0.22595630532314098,-0.2242125090658638,0.07870345562696457,189.6689933207826,13.772036643894852,0.9494395441413512,0.9625668449197861
0.07425906158545438,202.70509192864444,14.237453842897768,-0.06742474981850574,-0.022347680443301172,0.08078788369894027,188.9317411719385,13.74524431110406,0.9640866218910504,0.967245989304813
0.07644821396645378,203.23714886180713,14.256126713164663,-0.1131824818294997,-0.08444949987738254,0.07945934608578682,187.30754707970047,13.686034746401182,0.9458005356807324,0.948529411764706
0.06865494457237861,190.18922717477707,13.790911034981592,0.2490558326806209,0.3697677179172242,0.08932711184024811,192.39112580737103,13.870512817029189,0.7737611929867314,0.7329545454545455
0.07589062259477727,207.60854621411585,14.408627492378164,0.03887128474788738,0.03361283152363907,0.0636677771806717,163.07604252072724,12.770123042505395,0.9587543864034256,0.9488636363636365
0.07301675342023373,197.20812695132648,14.043081106058118,0.16135376653699107,0.010565970790960744,0.0841442197561264,190.53463782466727,13.803428480803865,0.5693803039117878,0.6340770474214701
0.07667848686961566,203.94776079278034,14.281028001960514,-0.004131147622743661,0.034145043385702276,0.07825404554605483,190.15946381158292,13.789831899322882,0.8122527565300297,0.8322607867121393
0.07466770357945386,203.87401952317634,14.278445977177501,-0.1220513620301052,-0.06958157396651676,0.07983840852975846,188.99273341257825,13.747462799097812,0.8351547894721406,0.8713235294117648
0.07622262572540957,206.0844895839824,14.355643126797991,-0.10056247456464827,-0.06540988140023896,0.07833355963230133,189.94844427778995,13.782178502609446,0.849691206450226,0.8967245989304814
0.07500665591043584,207.0540037052804,14.389371206042341,-0.08609089493863807,-0.0024471342049639205,0.08074339181184768,188.93448019390496,13.745343946002405,0.8655339717895315,0.8522727272727273
0.07562285705524333,206.14491407871935,14.35774752803236,-0.12524964879028114,-0.12483775995919891,0.08276425302028656,189.5249344214856,13.76680552711796,0.8938464726629399,0.9107620320855615
0.07496648150331833,202.03586916492742,14.213932220357863,-0.00637901555220873,-0.009360667456288184,0.0788019672036171,189.23582431028703,13.756301258342921,0.9153831491684077,0.9418449197860963
0.07813273808535408,207.08573967085366,14.390473920995571,-0.16818284326518915,-0.11588652408258673,0.07843607217073441,189.12029632091208,13.752101523800356,0.8921702912221496,0.9311497326203209
0.07384057364919606,201.54878666122855,14.196787899423889,-0.02720855250819329,0.0016070711128967454,0.07641054540872574,186.3084944508223,13.64948696657945,0.8691908517141883,0.8683155080213903
0.05760160910294337,156.1669969693585,12.496679437728988,0.6457205140189508,0.6423797175102919,0.033445796370506285,94.59649480243404,9.726072938366956,0.7838844816153779,0.7002005347593583
0.0386652276467751,104.27332505183047,10.211431097149433,0.6987393111111261,0.6111461860758766,0.14284166258294134,471.66010691905024,21.71773715005894,0.49083354273369545,0.9344919786096257
0.059767002458958066,160.99282786684535,12.68829491566323,0.4946519143068993,0.5025540951615679,0.07634221613407136,211.49705002186326,14.542938149557786,0.4633536040231154,0.8114973262032086
0.054257923846735674,149.4706314158085,12.225818230932786,0.5305064100470256,0.5093006631777222,0.07545965537428856,216.73165020878315,14.721808659562967,0.4691846641678061,0.8332219251336899
0.05228768387699828,140.60356216314506,11.857637292612093,0.5524862660949371,0.5119721580147454,0.07382048293948174,210.74414228731632,14.517029389214459,0.5128679259413739,0.9064171122994653
0.043838348897064436,122.59040716052714,11.07205523651897,0.6599219847301143,0.647060051238436,0.0551806160248816,178.01591929192796,13.342260651476119,0.6309597443399592,0.8639705882352942
0.040708431097514486,111.38940882309684,10.5541180978373,0.674384029672756,0.5471503185444526,0.020181833021342754,58.933942994446966,7.6768445988209875,0.8785693802917868,0.8385695187165776
