MACHINE,DATE_TIME,TOTAL_TIME,DIR,LOSS_VAL_CRITERION,RMSE_VAL_CRITERION,PLCC_VAL_CRITERION,SROCC_VAL_CRITERION,TRAIN_DATA_SIZE,TEST_DATA_SIZE,MODEL,DATABASE,CNN_EXTRACTION,DEVICE,BATCH_SIZE,NUM_WORKERS,NUM_EPOCHS,SEED,LEARNING_RATE
GPU 0: Tesla V100-SXM2-16GB (UUID: GPU-77fd9e30-6b33-4827-800d-8cf81e67165a),2024-03-26 05:26:35,0:49:07 (Hour:Minute:Second),20240326_052635,0.12012874931097031,0.1626497091545938,0.7991111151888322,0.7868626237753851,640,160,VSFA_GRU,SCVD,ResNet101,cuda,32,0,1000,22035001,1e-05
