second,train_MSELoss,train_RMSE,train_PLCC,train_SROCC,test_MSELoss,test_RMSE,test_PLCC,test_SROCC
2,0.3850772395730019,0.6205459185098531,-0.02152172137894335,-0.019953925735040044,0.4030929684638977,0.6348960275492797,0.09518801602265317,0.14282145994150672
4,0.374983024597168,0.6123585744892397,-0.009384543005417176,-0.014749321209095386,0.39245699644088744,0.6264638807696987,-0.0336705556120196,0.013560630609013663
6,0.3642821557819843,0.603557911491078,-0.0038111006568150828,-0.014411217235892513,0.3811823070049286,0.6173996321674633,-0.11621079365558293,-0.08994581531077711
9,0.3529209688305855,0.5940715168629587,0.0191852074738732,0.013421164540049702,0.3692548632621765,0.6076634481056092,-0.15268919616776508,-0.13626838077253828
11,0.341010594367981,0.5839611243981894,-0.03821618364098454,-0.0440802187200674,0.3565845251083374,0.5971469936104188,-0.17651401009890533,-0.15975318472056643
13,0.3283456489443779,0.5730145282258873,0.054918420304497784,0.0552484913185071,0.34350537657737734,0.5860933134280625,-0.1929288397799153,-0.1708107427702003
15,0.31531984731554985,0.5615334777389067,0.023467003631769578,0.02108747820953278,0.32978402972221377,0.5742682527543422,-0.2058384653307629,-0.17120433044046504
17,0.30172368735074995,0.5492938095166044,0.06428263834714874,0.06105400017543906,0.3157396078109741,0.5619071101171249,-0.21581673833442871,-0.18423217320841118
19,0.28793691247701647,0.5365975364449597,-0.03556988195128498,-0.04093871136380312,0.30118011236190795,0.5487988006436295,-0.223423555046797,-0.19543031763631494
21,0.2737880520522594,0.523247597348426,-0.08321984240447369,-0.08748714682155025,0.2864100754261017,0.5351729419653993,-0.2276358086809192,-0.20084672518335864
23,0.2592844970524311,0.5091998635160964,0.04342525797640672,0.0350580818345552,0.27177375853061675,0.5213192476702501,-0.23099916418944558,-0.20486091275788945
25,0.2449865609407425,0.49496116943616086,-0.007527119512150217,-0.01169630276069829,0.25677918195724486,0.5067338326233498,-0.23354306267303626,-0.2111347207767208
27,0.23048033714294433,0.4800836784533841,0.005327953977527715,0.001993451330988396,0.24197896122932433,0.49191355941991205,-0.23324370647815174,-0.21412216594326294
29,0.21617149263620378,0.4649424571532435,0.013675003530546539,0.014759229960404376,0.22726112008094787,0.47671912162182023,-0.23321282978702662,-0.21907264823193556
31,0.2020150266587734,0.4494608168746718,0.03439726496460192,0.03261468951009176,0.212826207280159,0.4613309040268368,-0.2297320632350206,-0.22355139421961137
33,0.18812621161341667,0.4337351854575156,0.09744645684731543,0.0898338741710252,0.19882318377494812,0.4458959301137432,-0.22552481431222865,-0.22730988293569343
35,0.17486143484711647,0.4181643671136291,-0.008334019258357455,-0.0030366974153785437,0.1849518358707428,0.43006027517189777,-0.22129502428888784,-0.23120943998024923
37,0.16191832348704338,0.4023907594215725,-0.040788388032308526,-0.041421238918972855,0.17170648872852326,0.4143748231847632,-0.2188845301792709,-0.23462930139888435
39,0.14954530335962773,0.38671088071068,-0.03624584838845013,-0.03748548971415083,0.1592163622379303,0.399019247717625,-0.21691266723213984,-0.23582105733171568
41,0.13777304738759993,0.37117792054434495,0.07807293484310993,0.07458618489819,0.14762406647205353,0.38421877168245216,-0.216006056067328,-0.23715395913224036
43,0.12702192589640618,0.3564013579852031,0.013208335816302959,0.01339573140508764,0.13644315898418427,0.3693821329232596,-0.21568503323165777,-0.23972652909415898
46,0.11692055948078632,0.34193648429676565,-0.05002785744966075,-0.051002070596051774,0.12615154683589935,0.35517819432395303,-0.21592253567725694,-0.23957271268941158
48,0.10759932622313499,0.3280233650409495,-0.0033173588327247185,-0.00529970330661139,0.1169018492102623,0.34190912444179017,-0.2161393230798499,-0.24038281242108114
50,0.09931574277579784,0.3151440048117542,-0.015325163490585585,-0.01764216383681427,0.10846827924251556,0.32934522503889857,-0.21630444103313848,-0.23978934493658097
52,0.09179298337548972,0.3029735688430045,0.06581472915779793,0.06330710871303905,0.10121910274028778,0.3181495013408279,-0.21591193382388166,-0.2378495493414748
54,0.08542601205408573,0.29227728508020967,0.028346555338282477,0.026655460889668862,0.0946749746799469,0.3076929842555252,-0.215486323958672,-0.2368258177091318
56,0.08000459726899863,0.2828508411465091,-0.07495888443231273,-0.07980591322022326,0.08897693157196045,0.2982900105030932,-0.2136428715028125,-0.23362678108119192
58,0.0752894727513194,0.2743892719075925,-0.031179485454033668,-0.029172458058959606,0.08447348028421402,0.29064322035393064,-0.21138917255657913,-0.2309296956607487
60,0.07152815889567136,0.2674474897178816,0.027788077444847507,0.02820465139614429,0.08091054856777191,0.28444779873062226,-0.2071443614437934,-0.22676330237282505
