second,train_MSELoss,train_RMSE,train_PLCC,train_SROCC,test_MSELoss,test_RMSE,test_PLCC,test_SROCC
2,0.08176943324506283,0.28595355099551106,0.007551468001318215,0.01969418588013276,0.07196051180362702,0.2682545646356703,-0.04716350965487931,-0.0064295210090333675
3,0.06770785599946975,0.26020733330378376,0.0034133585008793155,-0.006505043726894823,0.07094358950853348,0.26635237652360355,0.036683242391481664,0.07413652294945561
5,0.07237820122390985,0.26903197259697526,-0.1330829552837326,-0.13529517743987693,0.07028387486934662,0.26511106392373546,0.13909714533730635,0.16471673998102548
7,0.06610531285405159,0.2571095372066839,0.0427166463456252,0.04679665409182963,0.07017091810703277,0.26489794143103323,0.23173305997861737,0.2072359578637308
9,0.06850550509989262,0.26173556430968886,-0.04462038638352911,-0.0566619660707252,0.06996138393878937,0.2645021443534077,0.30653838789213816,0.243447242854001
11,0.06643486302345991,0.2577496115971582,0.026182894873435864,0.0328952985827522,0.06980549246072769,0.2642072931934661,0.36006522980935773,0.265251262773383
13,0.07099163327366113,0.266442554812622,-0.11157502670478485,-0.10129545262518327,0.06983974054455758,0.26427209558758985,0.38969410639015734,0.2712879917208679
15,0.0654205834493041,0.2557744784825433,0.03997659609655963,0.04285740492748783,0.06957012191414833,0.2637614893382403,0.40727034349365915,0.2639780555542978
16,0.06729490756988525,0.2594126199096259,-0.008203867254694745,-0.035394763431614594,0.06944962590932846,0.26353297454110314,0.4168064189287958,0.2663014140232718
18,0.06569657269865274,0.2563134266278726,0.031214504398228173,0.0516968660014528,0.06934194788336753,0.263328593401349,0.4233339755404014,0.2700340227111317
20,0.06486575342714787,0.2546875602897359,0.05496807427012261,0.053665254618677986,0.06934993863105773,0.26334376323483616,0.4235358648391271,0.2732084979962935
22,0.06680471673607827,0.25846608281582734,-0.010662808994733288,-0.012864152037238162,0.0691557727754116,0.26297485516016916,0.42636951906408216,0.26334081662995745
24,0.06555406041443348,0.2560352722475157,0.038054381333253146,0.024105871476718808,0.06908873319625855,0.26284735887379324,0.43079350277661743,0.27566683075199205
25,0.06316671520471573,0.2513298932270334,0.09543356573184669,0.09235411599615703,0.06894302293658257,0.26257002994704015,0.4306443554913483,0.2786374806482593
27,0.06749840397387744,0.2598045477238265,-0.017581943397099134,-0.030301168379407002,0.06869113743305207,0.26208993943199277,0.43006535041166755,0.28352318673923255
29,0.06592396963387728,0.25675663502048507,0.011192615658737049,0.007604823646170062,0.06872250884771347,0.2621497823871778,0.4310038637389047,0.289574551473833
31,0.06511209495365619,0.25517071725476054,0.019013448294865246,0.021587111970951076,0.06843711733818054,0.2616048866110835,0.4323586976922855,0.2944278217182913
33,0.06569080725312233,0.2563021801216547,0.02432052539840739,0.045027438936779934,0.0683297947049141,0.26139968117095674,0.4331465152219006,0.3015399940807559
35,0.06405497286468745,0.2530908399837013,0.07395206214890856,0.06753754206329175,0.06808877438306808,0.2609382636532332,0.4339862802174081,0.3016161697682632
36,0.06282209288328885,0.2506433580149186,0.10810888137088297,0.10706521165058555,0.06783388927578926,0.260449402645274,0.43668177287997034,0.3071418369466806
38,0.06405557096004486,0.2530920207060615,0.0679174612741204,0.06138360393393453,0.06770070344209671,0.26019358842304807,0.4389236335567942,0.30748609245753106
40,0.06310489550232887,0.2512068777771421,0.09705577853183738,0.07789595827904196,0.06730543673038483,0.25943291335208163,0.4440203407415665,0.31768923983231295
42,0.0641729874536395,0.25332387886045193,0.06493832268602669,0.058031232124642416,0.06693900674581528,0.2587257392513405,0.4461194116557128,0.322362325277475
44,0.06274084001779556,0.2504812186116165,0.11006551142473228,0.08827206710410748,0.06699502989649772,0.2588339808142919,0.4426298401126323,0.32848860845354644
46,0.06357775311917066,0.2521462927074281,0.0853103607747972,0.07998901913810466,0.06596507579088211,0.2568366704048584,0.4417029071828913,0.32180565679184436
47,0.06232321336865425,0.24964617581687415,0.12177147025876289,0.09647420514264646,0.06553432121872901,0.2559967176401249,0.44077090594598467,0.32140280459829595
49,0.06243105567991734,0.24986207400742072,0.12080443852438033,0.1235953272697275,0.0648703321814537,0.25469654722423957,0.4408272498975683,0.3138643413692037
51,0.06331995837390422,0.25163457362131375,0.09575165275287162,0.08952341294690906,0.06440012827515602,0.25377180580850517,0.4420648516734769,0.3153043548465061
