second,train_MSELoss,train_RMSE,train_PLCC,train_SROCC,test_MSELoss,test_RMSE,test_PLCC,test_SROCC
1550,0.09833639717715628,0.317150509841205,-0.04137022683006566,0.008776277960689369,0.06787989214062691,0.2654157497923602,0.538808296889555,0.5845588235294118
1551,0.08345343128723257,0.2861467345155127,0.02243875381015638,0.01870568162251569,0.06079367622733116,0.2605870949077299,0.6205304699402904,0.5818850267379679
1552,0.08079131079070709,0.28187054086052765,-0.027028566820103468,-0.05888245944493432,0.060760846361517906,0.26427375082059673,0.6247116904727616,0.6380347593582888
1553,0.080739706316415,0.28137262984040595,-0.002473614505243009,0.019817065216824154,0.060139958187937735,0.2605226868745458,0.6957067450341368,0.7593582887700535
1553,0.07031070419094142,0.2676206826786286,0.1875226328708308,0.15856782831471458,0.05982950925827026,0.2605064718491971,0.6735557686726733,0.7085561497326204
1554,0.07408557602149599,0.27277740398218897,0.1296380693824947,0.12792390413925164,0.05944987833499908,0.2595663562127161,0.7051166945743139,0.7225935828877006
1555,0.07201389212380438,0.2683294687916771,0.17226087171757293,0.18166164891757497,0.058968820795416835,0.25815402220510936,0.7076212593656166,0.7202540106951872
1556,0.07658550647251747,0.27821246548987416,0.04767958892223269,0.04183080880549743,0.05888365507125855,0.26003009545792,0.6903050433012055,0.6915106951871658
1557,0.0728901125052396,0.27229501094334974,0.12793866014351185,0.11216625881149785,0.05795557610690594,0.25699796471888003,0.6749657072117593,0.6537433155080214
1558,0.07439827908049612,0.2693562251010096,0.1710860866720209,0.13136762795260182,0.057025930285453795,0.2534669779936529,0.6640559874829237,0.6353609625668449
1558,0.07092442670289208,0.2692763178088545,0.16749202966368756,0.13403912278962496,0.05588134750723839,0.2506922010658491,0.6414933486960535,0.6109625668449198
1559,0.06733108684420586,0.2569149795127455,0.3288131628889096,0.32812426625202834,0.0544636569917202,0.2477385145815709,0.6058352956539729,0.5842245989304813
1560,0.0662061131614096,0.25926378709934306,0.29649565810543904,0.3385754462492107,0.053040705248713495,0.2414886037790256,0.6169167344849057,0.5832219251336899
1561,0.06899031273582402,0.26163812784050244,0.26923602049116535,0.3011745185308865,0.0509319256991148,0.23620507785579217,0.6418626440832448,0.599264705882353
1561,0.05954224375240943,0.24593342416577355,0.4381016448557025,0.41706104261347327,0.04805652350187302,0.23097929542173945,0.6719782346963777,0.6500668449197861
1562,0.05358132829560953,0.2333476762854723,0.5493617176825556,0.5494513521833729,0.04551644846796989,0.2240832832333459,0.6807109296698419,0.6584224598930482
1563,0.055461226907723093,0.23332752361120362,0.5389208336459759,0.5290290264175357,0.04254181943833828,0.21374556043956539,0.6767399071635901,0.6463903743315509
1563,0.04753313213586807,0.21582500581982014,0.632618635773366,0.6146681763395302,0.03872246164828539,0.20916362292602195,0.7059697231187965,0.6768048128342247
1564,0.040215288453242355,0.20178955090367473,0.6968961811703495,0.6848157868648024,0.0341768391430378,0.19384258913462876,0.7249956657080474,0.6968582887700535
1565,0.03670848062371507,0.19259172380890274,0.7275202348875642,0.7340558196323562,0.034049436543136836,0.20120545545691307,0.7453869452354399,0.7132352941176471
