second,train_L1Loss,train_RMSE,train_PLCC,train_SROCC,test_L1Loss,test_RMSE,test_PLCC,test_SROCC
16,0.10928662954007878,0.14898585926581384,0.8695517891034896,0.8773147302677233,0.10756258368492126,0.15195563979421656,0.8626284041749427,0.8853609625668449
16,0.10929621339720838,0.14642110587549248,0.870562814053191,0.8783948072819104,0.10344866067171096,0.14596870247815238,0.8701370961904705,0.8897058823529412
17,0.1073981505983016,0.14307765841845274,0.8757825352469674,0.8820420238660494,0.10339009314775467,0.13688457608009033,0.8736666023774882,0.8890374331550802
17,0.11301003484164968,0.15080482117330785,0.8553443202095646,0.8632528580298767,0.10073048621416092,0.13434873036275102,0.8780573611477407,0.8850267379679144
17,0.105014847481952,0.1431617217371596,0.8692249376236437,0.8817654824083107,0.10119698792696,0.13067858735138174,0.8826031231620357,0.8870320855614974
18,0.10695545178125887,0.14276418956850473,0.8648302548885906,0.8848126562067902,0.09324285835027694,0.13284438937322274,0.8863958092773256,0.8907085561497327
18,0.09977964706280652,0.13549402828107796,0.8821142656933569,0.8947942375021521,0.09266263395547866,0.1486596324379584,0.8881916893598595,0.8963903743315509
18,0.10123604119700544,0.13636489234078106,0.8806496295087601,0.8871867385326603,0.0913762852549553,0.14696667914019582,0.8911892091239914,0.8993983957219251
19,0.10380459763109684,0.1366830970481655,0.8790016926246813,0.8821202903163529,0.09158657491207123,0.14470516178167925,0.8908395677692154,0.9010695187165776
19,0.09888906294808668,0.13720497726933042,0.8787851545327031,0.8903121787814435,0.08777551949024201,0.13180640151036274,0.8933542172075734,0.9007352941176471
19,0.10538232304594096,0.13518039010428498,0.8772016331534785,0.8810663021189337,0.10430612564086914,0.15881369939325282,0.8993964751242389,0.9054144385026738
20,0.10823796558029511,0.13923791378738812,0.8636796615109682,0.8688254292914799,0.09058242589235306,0.143221277514873,0.9037872367498448,0.9100935828877005
20,0.09673780334346435,0.1317128276693527,0.8853782013840216,0.8933802236333371,0.08244813829660416,0.12157688083521558,0.9045016921054628,0.9097593582887701
20,0.0978418227066012,0.1300105577959511,0.8928024314281091,0.9038053148137518,0.08139239549636841,0.11967190853497335,0.9070527005852788,0.9120989304812834
21,0.0958054050364915,0.1279691148255579,0.8850398164188277,0.8868162773345577,0.10408725142478943,0.15547126939909892,0.9082225345765012,0.9097593582887701
21,0.09428553524262764,0.12912878286796725,0.8855966997321921,0.8914966110627016,0.08035531491041184,0.12172492031844072,0.910497606697329,0.9120989304812834
21,0.09222811175619855,0.1311741379293467,0.8887465612751435,0.9007790120686865,0.0806177318096161,0.11630044640837207,0.9113823675647104,0.9164438502673797
22,0.09580406853381325,0.13138841819363745,0.8907163147339704,0.8920444762148255,0.09947848170995713,0.11807722997257632,0.9099797222717297,0.9074197860962567
22,0.10258604082114556,0.13344671951782708,0.8731615690664594,0.8648964534862484,0.08082391917705536,0.11354878461484888,0.911905860328954,0.9167780748663102
22,0.09699566925273222,0.12761597402107233,0.889462318446447,0.8993963047799928,0.08701707124710083,0.13708806352000594,0.9128073320062702,0.9184491978609627
23,0.09530031067483566,0.12277665638780878,0.895038931972314,0.8969126494236977,0.08593029677867889,0.13548501364769588,0.9106917692960359,0.9100935828877005
23,0.098027324413552,0.12946964043394352,0.8853914860083387,0.8820002817592208,0.08027979880571365,0.12939462387581105,0.9117385560791812,0.9151069518716577
23,0.09036797000204816,0.12525389599578113,0.8996632350729077,0.9082978090611677,0.0883177250623703,0.11027071789180323,0.9135144436926387,0.9124331550802139
24,0.09481864740305088,0.12657781990134262,0.8944733832402895,0.9038574924472873,0.07816875576972962,0.10937020529238091,0.915941863345615,0.9171122994652406
24,0.08911601191057879,0.12009460794984872,0.9028770489678312,0.915138296817686,0.07548322975635528,0.1097184833677619,0.918505561166874,0.9171122994652406
24,0.08883047344930031,0.1219385205581071,0.903934383612703,0.9151069902375646,0.086036716401577,0.10781374671316046,0.9175857314816206,0.9171122994652406
25,0.09472018272122916,0.12397048769982918,0.896491896108179,0.901556458808367,0.07489011883735656,0.10835061962898088,0.9186967457694656,0.9167780748663102
25,0.0953085262547521,0.12753164851139503,0.8882461919368847,0.8998606857184598,0.07453556656837464,0.11943717917467633,0.9187810355657727,0.9167780748663102
25,0.09365956704406177,0.11943681615370835,0.9015261755947405,0.9156809442064563,0.11554476767778396,0.1593145721343747,0.9205391361503985,0.9161096256684492
26,0.09653100590495502,0.12579967363000075,0.8946828971524142,0.898968448185001,0.07324160635471344,0.10683747845156054,0.920584220030611,0.9167780748663102
26,0.09077679628835005,0.11828798963675444,0.905237505515051,0.914496511925198,0.08172187656164169,0.10437373221368601,0.9228067180239193,0.9161096256684492
26,0.08846269679420135,0.12136288014875406,0.9007837146121636,0.9083917288015317,0.07053221613168717,0.10802671915704011,0.9251306862235819,0.9174465240641712
26,0.08743048787993543,0.11868502150335924,0.9046942670643754,0.9210969825674525,0.06895845830440521,0.10296560707969536,0.9279945499598721,0.9174465240641712
27,0.08583456343587707,0.1149006570519197,0.9189063997254433,0.9277600663699498,0.06871924847364426,0.1000996022192778,0.9298889475889428,0.9224598930481284
27,0.08440547567956588,0.11380979997155315,0.9126561301579724,0.9179506712652552,0.08984950631856918,0.1299108460496858,0.9305778363372303,0.9231283422459894
27,0.08740642732557129,0.11649982446548847,0.915184502776774,0.9210761115140382,0.06500341594219208,0.104709583059598,0.931333182011969,0.9211229946524064
28,0.08168035920928507,0.1110002567915692,0.9186740254833227,0.9329360876166821,0.0682854786515236,0.10915005563560495,0.9318203339836086,0.9194518716577541
28,0.08283093484009013,0.11087636189589682,0.9188713135559824,0.9346944738668321,0.07582943588495254,0.11529420477722596,0.9336445961751427,0.9281417112299466
28,0.08232582119457862,0.11324338814899203,0.9193130778035095,0.9306298362144082,0.06671427488327027,0.0968761583999591,0.932979083407865,0.9241310160427808
29,0.0820740757181364,0.11126456562939512,0.9162895745961104,0.9215509279792122,0.07149829268455506,0.11106858561685304,0.9328155689375007,0.9241310160427808
29,0.07970896231777527,0.10929522971541007,0.9225181173480556,0.9280626966444563,0.06349205821752549,0.10086655840577388,0.9326577752671644,0.9227941176470589
29,0.08578449575340047,0.11099926124811348,0.9141805511338149,0.9083395511679961,0.07000641375780106,0.09645255199420387,0.933061316694654,0.9241310160427808
30,0.08486839318100144,0.11492150132451211,0.9112721559137097,0.9125920283011483,0.07011760696768761,0.09605480817848579,0.9335527570027563,0.9264705882352942
30,0.08230355907888974,0.11262502613240569,0.9147173491736256,0.9190777081496244,0.06356499195098878,0.09506581416633704,0.9350756198385637,0.9244652406417113
30,0.08878964470589862,0.11397532120773919,0.9135361689487485,0.9166931902970471,0.06149139329791069,0.09545539294474044,0.9371141828915371,0.929144385026738
31,0.0846048928797245,0.11026898615207703,0.9173363751045269,0.9048279964310497,0.08804795295000076,0.12409715744608697,0.9375705079987372,0.929812834224599
31,0.08511444707127179,0.1112466552485609,0.9152381828618938,0.9220570510245076,0.07721278369426728,0.11336065338261037,0.9373400445754574,0.9278074866310161
31,0.07925253361463547,0.10856419914382219,0.9237632329167792,0.9281148742779918,0.08333432674407959,0.11844745857755716,0.9375211619453405,0.9278074866310161
32,0.08144698664546013,0.10650587436270877,0.9245462847763513,0.9227457957871776,0.07855417430400849,0.11414047397115824,0.9378460159665456,0.9344919786096257
32,0.08360200506799362,0.11032796395224909,0.9190639779176746,0.9267530380427125,0.06545717865228654,0.10217239155752383,0.9376640483251556,0.9344919786096257
32,0.07890919442562495,0.10552024129299717,0.9261800438948462,0.9338544139669087,0.06060277372598648,0.09787401948067381,0.9376043640551756,0.9304812834224601
33,0.08209818470127442,0.10923621819454228,0.9207345245087758,0.9221248819481039,0.07862681448459626,0.09879690390735277,0.938572401647047,0.9324866310160428
33,0.0836856295080746,0.10912631147303155,0.9182100608219583,0.9108806019211805,0.0604833722114563,0.09674905560891323,0.9400201138913328,0.9344919786096257
