MACHINE,DATE_TIME,TOTAL_TIME,DIR,LOSS_VAL_CRITERION,RMSE_VAL_CRITERION,PLCC_VAL_CRITERION,SROCC_VAL_CRITERION,TRAIN_DATA_SIZE,TEST_DATA_SIZE,MODEL,DATABASE,CNN_EXTRACTION,DEVICE,BATCH_SIZE,NUM_WORKERS,NUM_EPOCHS,SEED,LEARNING_RATE
GPU 0: Tesla V100-SXM2-16GB (UUID: GPU-85dd3cb5-4136-ff8c-fbce-5d409863a4f9),2024-03-21 16:35:25,0:12:28 (Hour:Minute:Second),20240321_163525,0.0036200372502207755,0.06602125339771674,0.9744146773200806,0.9578877005347594,132,33,Transformer,CSCVQ,ResNet101,cuda,8,0,1000,22035001,1e-05
