second,train_MSELoss,train_RMSE,train_PLCC,train_SROCC,test_MSELoss,test_RMSE,test_PLCC,test_SROCC
1,0.37669091101954966,0.6127115628760913,0.07424644648054025,0.06346112956902704,0.3677310824394226,0.5829223450834905,0.41306989126900256,0.43081550802139046
1,0.36618705619783964,0.606886376575979,0.02371001814389151,0.03361283152363907,0.3602709710597992,0.576870901740265,0.37922608266484137,0.41209893048128343
1,0.36169010050156536,0.6007200950092644,-0.05540502732144942,-0.006647439183633337,0.3524599432945251,0.5704712756941537,0.29122480747292034,0.326397594521384
1,0.3556898236274719,0.5941082438762548,-0.021181333803798292,-0.004862955445518723,0.3442831575870514,0.5637001701526546,0.18128055690676093,0.2563502673796792
1,0.339475558961139,0.5871460784269281,-0.052282094402897536,-0.02634970493548235,0.33562936782836916,0.5564512788641336,0.04792538656476441,0.056149732620320865
2,0.3366847410798073,0.5798239635080746,-0.1603529318246896,-0.14707309564682,0.32671876549720763,0.5488953017459756,-0.050500417248230664,-0.04478609625668449
2,0.3229258086751489,0.571924583356461,0.06207059389086699,0.04305698319358423,0.31759465038776397,0.5410581363394094,-0.11214796540050176,-0.09057486631016043
2,0.3236539074603249,0.5637401985492791,0.1656246731188379,0.13905861113575052,0.3081427276134491,0.5328282294709832,-0.1468850827595142,-0.1286764705882353
2,0.30756989910322075,0.5553043409985642,-0.014858030120273834,-0.0044924942474159025,0.29791400134563445,0.5237891048457383,-0.17209207601576584,-0.15909090909090912
2,0.2987305136287914,0.5461385907477162,0.0317849112498317,0.039185402785242074,0.28770791888237,0.51462617125625,-0.18800353460562466,-0.1677807486631016
3,0.29482194518341737,0.5366706474794635,0.1085608268261605,0.13309992538598403,0.2773211032152176,0.5051463800022878,-0.19604815339189652,-0.17949360804708986
3,0.2758571531842737,0.5270341134339732,-0.12076513843180389,-0.11837539720223526,0.2662498474121094,0.4948615375370498,-0.1992638270108403,-0.17145721925133692
3,0.2688944681602366,0.5165523213165276,0.07376769073390729,0.06980323814393721,0.25549611151218415,0.4846839848426722,-0.2017592599743394,-0.18516042780748665
3,0.2524277462678797,0.5062349919144901,-0.13284018675975712,-0.09697734968928216,0.24420323371887206,0.47378602223343613,-0.20446854843557297,-0.20721925133689842
3,0.24682868052931392,0.49512717830211317,0.05402632904737345,0.05025227885814465,0.23340018093585968,0.46314771952101086,-0.20530481267341644,-0.20355979013161585
4,0.23705090757678537,0.4840791974675078,-0.004778686532665989,0.03191188229756788,0.22209349274635315,0.4517769381330433,-0.2075228053216365,-0.20086898395721925
4,0.22286607675692616,0.4723034525713859,0.1357767867978015,0.14152661320198479,0.21097327768802643,0.4403432551236,-0.20753413121670555,-0.20842387053618705
