MACHINE,DATE_TIME,TOTAL_TIME,DIR,LOSS_VAL_CRITERION,RMSE_VAL_CRITERION,PLCC_VAL_CRITERION,SROCC_VAL_CRITERION,TRAIN_DATA_SIZE,TEST_DATA_SIZE,MODEL,DATABASE,CNN_EXTRACTION,DEVICE,BATCH_SIZE,NUM_WORKERS,NUM_EPOCHS,SEED,LEARNING_RATE
GPU 0: Tesla V100-SXM2-16GB (UUID: GPU-cddae72c-7fde-6a6c-6dce-fb3053c607b8),2024-03-27 09:16:00,0:34:57 (Hour:Minute:Second),20240327_091600,0.03539644256234169,0.18813942232547018,0.7453668679797177,0.6723998637931953,640,160,LSTM,SCVD,ResNet50,cuda,32,0,1000,22035001,1e-05
