second,train_MSELoss,train_RMSE,train_PLCC,train_SROCC,test_MSELoss,test_RMSE,test_PLCC,test_SROCC
0,0.5851673603057861,0.7649623228276565,0.036707015653377736,0.042400944762449204,0.5256633877754211,0.7250264730839756,-0.0809750201328637,-0.028848611809271844
1,0.4629310965538025,0.6803903981155948,-0.0932089983487663,-0.10171716844230391,0.4278594195842743,0.6541096328697725,-0.03172406267791239,0.02150937730135269
2,0.39675210416316986,0.6298826048510087,-0.05041792484112197,-0.0561003115558637,0.3858753442764282,0.621188661274948,-0.02151620883133054,0.0038175738777719197
3,0.36176504790782926,0.6014690708503021,0.0638817286576074,0.07607565657290337,0.3608160614967346,0.6006796616188652,0.0052938936619635335,0.03808051916833502
4,0.33593630492687226,0.579600121920411,-0.0035449714747146435,0.010482150039758591,0.331834489107132,0.5760507683870294,0.06781376448563944,0.10541543217362524
5,0.30556675493717195,0.5527809317236309,-0.0013132518886996942,-0.011506627650305098,0.2891513168811798,0.53772792003984,0.11463142914160691,0.14329672262078721
6,0.25756456330418587,0.5075081922534617,-0.03161537285746612,-0.03446955171173765,0.227455472946167,0.4769229204960348,0.09770840271928521,0.12322003421139956
7,0.19094352126121522,0.4369708515505517,0.0043407511468468805,0.0013138994019978162,0.15268799364566804,0.390753113177449,0.08158523723675713,0.10590617939122064
8,0.11520968303084374,0.33942551919776315,0.053564343244320314,0.03756198178235736,0.08900595009326935,0.29833865818513533,0.0917940303244375,0.10449692917233476
9,0.07220520880073308,0.26871026710360546,0.0720802118896494,0.062139945815983436,0.07008759677410126,0.26474062231197304,0.09445908659457836,0.1064379442867046
10,0.0685353958979249,0.26179265776525773,-0.010947847351194612,-0.0040934014589581996,0.07070662751793862,0.2659071736791703,0.11158546080996701,0.12644431667685468
11,0.06757894326001405,0.25995950453490396,0.01340284444178025,0.0010218683512166974,0.0698471114039421,0.2642860470288732,0.13930375002824769,0.14525092198876405
12,0.06805500537157058,0.26087354240252564,0.0059360852769683725,-0.0017996336256577356,0.06978446394205093,0.2641674932860779,0.15894231132772318,0.1614089572427258
13,0.06654425542801619,0.25796173318104054,0.030502471163371517,0.035292681477333804,0.06953233182430267,0.26368984159372216,0.17939859628073287,0.17528758153973698
14,0.0670432111248374,0.2589270380818517,0.023417507367352645,0.021633849756490308,0.06940712034702301,0.2634523114350059,0.20125941254251323,0.19548292823158803
15,0.06899943761527538,0.2626774394612709,-0.03195478359459249,-0.03633324952041414,0.06955430656671524,0.26373150084703656,0.2065396881980502,0.19362101863886041
16,0.06877220477908849,0.2622445536693848,-0.035284231423141306,-0.029499233123805618,0.06940770968794822,0.2634534298770158,0.2147629367828101,0.19467575892742364
17,0.06553444135934114,0.2559969580997512,0.05207786810530254,0.041802165522737245,0.06920865029096604,0.26307537228679123,0.2317761121513645,0.20899825309587186
18,0.06731022763997316,0.2594421464717196,0.004752777233665494,0.0034709786675998057,0.06905754506587983,0.26278801767984966,0.25413548662812835,0.22600008058068416
19,0.06523123905062675,0.25540407109203783,0.05571656793254891,0.050237305841780315,0.06891885697841645,0.26252400497166994,0.2765006749191695,0.2543125327432697
20,0.06589989475905896,0.25670974996405455,0.03702436345299575,0.03171405941825946,0.06874407827854156,0.26219092335762434,0.29227952363961246,0.26709832890796403
21,0.06721654254943132,0.2592615331505027,-0.00041753696633672205,0.003471436432394509,0.06858707591891289,0.2618913463358049,0.3116151206714288,0.29400446068579855
22,0.06816527917981148,0.26108481491978996,-0.023284110620983758,-0.021206755203031908,0.0684235692024231,0.2615789910744602,0.3238701099898732,0.30216551366855654
23,0.06792063266038895,0.2606158747259347,-0.025132184536859656,-0.03106991568739238,0.06829277873039245,0.2613288696747553,0.329356045028511,0.2996751546538934
23,0.06626875419169664,0.25742718193479475,0.031710693487862374,0.020811017538010703,0.06813694462180138,0.2610305465307078,0.3395489792261419,0.3007269651083217
24,0.06867253258824349,0.26205444384806265,-0.0390272636400043,-0.03203795089875194,0.06780522912740708,0.26039437121143333,0.3629595893376012,0.31816973263043613
25,0.06491091530770063,0.2547762054112984,0.07353817743296052,0.09533926888713798,0.06769165471196174,0.26017620052433177,0.37080511744008754,0.32210889462480635
26,0.06413197070360184,0.25324290809725536,0.08769070042820774,0.08233623101118677,0.06736601293087005,0.2595496341172502,0.37783347435278025,0.3221513772197624
27,0.06563927531242371,0.25620162893431747,0.046294160988762476,0.03709583989191076,0.06706823036074638,0.2589753424418586,0.38877414712092334,0.32492593014551063
28,0.06393708754330873,0.25285784161238095,0.09794270033910213,0.10819481494623573,0.06710202842950821,0.2590405903868945,0.39329135856718245,0.32643186489084813
29,0.0640858169645071,0.25315176749373164,0.0933826940390422,0.07833813618248585,0.06657161712646484,0.25801475743620306,0.40090589497438917,0.330709422727799
30,0.06372285410761833,0.25243386034014587,0.10369989811699301,0.09697676222251173,0.06627862006425858,0.2574463392221609,0.404920507642688,0.3235225395948946
31,0.0621050076559186,0.24920876136261494,0.1386554076253475,0.136604454980766,0.06599192842841148,0.25688894264865814,0.413422528076511,0.3353063324854537
32,0.06240000333636999,0.24979992614691235,0.1362484426930931,0.13152971867984434,0.0656584419310093,0.2562390378889339,0.41409690149105716,0.3382171226984748
33,0.06259576939046382,0.25019146712259016,0.12999694202985423,0.11891681085017923,0.06547460108995437,0.2558800538985889,0.41083122635450336,0.33046478157753506
34,0.06434824261814356,0.2536695540277527,0.08912559786430208,0.09100126081012995,0.06504709124565125,0.2550433090671823,0.4122558367808541,0.336018282180234
35,0.06299257148057222,0.25098320921254214,0.12321665479170735,0.10870313986251426,0.06461222246289253,0.254189345707325,0.4146681816817923,0.3421225916002936
36,0.06269928757101298,0.2503982561186317,0.13137662178038775,0.13224188625920438,0.06422333642840386,0.2534232384189538,0.413409386271124,0.3400468041157185
37,0.061562102474272254,0.24811711493017227,0.1617604611056207,0.16128742869497933,0.06390947997570037,0.25280323989240205,0.41337310257467974,0.34259868964721457
38,0.06009117271751165,0.24513500920242176,0.20696251173500693,0.19560072463252304,0.06341396272182465,0.2518212916214676,0.41494097546951264,0.3430279103479771
39,0.062059656344354154,0.24911775690034366,0.14147518247945112,0.11867891048637179,0.06305694580078125,0.2511114248537693,0.4133349187012544,0.3383782635758942
40,0.059268586337566376,0.24345140716140817,0.23176364870273064,0.211204230515748,0.062445104122161865,0.24989018910653343,0.41603951754124546,0.33852915003384143
40,0.06063305735588074,0.24623780671858655,0.20302240874073837,0.19892810024554622,0.06231358200311661,0.24962688607864247,0.4117782575623371,0.3411205883261586
41,0.05796519592404366,0.24075962159977665,0.26446557478236454,0.24784365601909958,0.06156644821166992,0.2481258699447066,0.41490745278170804,0.34505828540346134
42,0.05804097130894661,0.24091693829415772,0.2650392026614116,0.25364964712800264,0.060914966464042666,0.24680957728251193,0.42079641393131983,0.35170314922140966
43,0.06023582611232996,0.24542988008508682,0.2243183803786966,0.20814533171634028,0.06090912669897079,0.2467977434733574,0.41630951491084445,0.34889929795431246
44,0.05868519153445959,0.24225026785240103,0.2531979444622381,0.23838028441819342,0.05995975062251091,0.24486680067333616,0.42140450725483225,0.3501679161347232
45,0.05900064017623663,0.2429004737883091,0.2544690679344766,0.22418657742297857,0.059504848718643186,0.24393615496908394,0.4193622472421846,0.3465993781584176
46,0.05828077401965857,0.24141411417615893,0.27278964781973203,0.24851693647914952,0.058809105306863785,0.24250588739390438,0.42824511454811076,0.35642311201273014
47,0.05746462699025869,0.23971780663112943,0.2928002786715048,0.2585340432639688,0.058651141822338104,0.24217997844725064,0.42984389829165914,0.3578865641631116
48,0.05800315588712692,0.24083844362049137,0.2803001587658335,0.2642592846630861,0.057845835387706754,0.2405116167814715,0.4378468716132293,0.36584399367349424
49,0.05607445035129786,0.23680044272201073,0.32468353612585255,0.3005661669313254,0.05718811303377151,0.2391403591300021,0.44773614714812493,0.3740900118461643
50,0.05450232923030853,0.23345734046520197,0.35476890652537885,0.3261672123928741,0.056799274682998654,0.23832598383272974,0.45113134670640676,0.377456391267162
51,0.05606060978025198,0.2367712199168855,0.3295425350407106,0.2976463370765486,0.05606892853975296,0.2367887873355091,0.46087848069127924,0.38680402707455364
52,0.05607869233936071,0.23680940089714161,0.3313991988352277,0.29540933207779135,0.05602527856826782,0.23669659656306985,0.46666414591622496,0.38828212839560955
53,0.056182455644011496,0.23702838557259373,0.33238703740402986,0.28579766757164105,0.05496818870306015,0.23445295174997152,0.4757362026923694,0.3984545125119749
54,0.055324754863977435,0.2352121487122813,0.34833208514778224,0.3147512908366395,0.05464470386505127,0.23376206761235066,0.48174884273668855,0.40087016075619825
55,0.05627416446805,0.23722176346315751,0.32963442256721515,0.2950663060288803,0.05393700003623962,0.23224340635323787,0.4913553884435964,0.4055139478600113
56,0.05451582819223404,0.2334862477817115,0.3605870062826886,0.33257637728351824,0.05354677811264992,0.231401768140485,0.497958177492718,0.4129132439676959
57,0.0515434768050909,0.22703188510506542,0.41445097129087777,0.3730807567250312,0.053957365453243256,0.23228724821009278,0.49536436314222476,0.4120797061563175
58,0.05488108843564987,0.23426713110154754,0.3610760925992479,0.3214948071333351,0.05324288457632065,0.2307441968007081,0.49742359503115335,0.41043167445543743
58,0.05327461771667004,0.23081294928951074,0.38817407144708826,0.34157704022993807,0.05334635302424431,0.23096829568420282,0.5033182485697554,0.41075542112734365
59,0.05303227808326483,0.2302873813079005,0.38928517288837144,0.3555210365296421,0.05262372419238091,0.22939861512644155,0.5056280261396666,0.4184154724730341
60,0.05333138946443796,0.23093589959564534,0.3897424127527626,0.3366817035153785,0.05408294796943665,0.2325574090496369,0.5030086782401586,0.4171644332974328
61,0.051387660577893256,0.22668846496224226,0.4213025004127807,0.3855531078744827,0.05246923491358757,0.2290616368384634,0.5185720574995482,0.4343859983423624
62,0.05269397236406803,0.2295516765420347,0.4011782674861398,0.369509481790912,0.052141866832971576,0.22834593424524133,0.5153056584780573,0.4216558690262312
63,0.05487743560224771,0.23425933482725503,0.36399341450700506,0.3246785841687379,0.051773834973573685,0.2275386462302566,0.5173737450620118,0.42184630824499947
64,0.053291680105030534,0.23084990813725895,0.3877499847760143,0.3563745847658463,0.051271208375692365,0.2264314646975778,0.5235727834092172,0.43871629319374145
65,0.053257952071726324,0.23077684406881208,0.39265715288670194,0.3532427640346424,0.051778843998908995,0.22754965363265353,0.5242984805085114,0.4442375656209564
66,0.05073151988908649,0.22523658748103687,0.43506398392227585,0.4032682392176737,0.05190381929278374,0.22782410026213418,0.5355376243501029,0.452798540963128
67,0.05095379762351513,0.2257294792970861,0.43003597100480007,0.40302523477640523,0.05059117749333382,0.22492482811393152,0.532396277294416,0.4497061010337433
68,0.05205388590693474,0.22815320882169024,0.4125361240667814,0.3630453164601842,0.05227787420153618,0.22864355786172247,0.5289035153705286,0.44862059748676364
69,0.049389274418354036,0.22223697899644265,0.45364157032434316,0.4102023001101646,0.050787875056266786,0.22536165462980626,0.5345890526026342,0.4503125766996672
70,0.05067066447809339,0.22510145523136432,0.4338245153909045,0.39313106072720366,0.05164129212498665,0.22724720255264827,0.5332357980880795,0.45604040243339256
71,0.05247773379087448,0.22908019141629327,0.4072064453194386,0.3516839375792385,0.050423798710107805,0.22455244234062205,0.5369694434061505,0.45437625664477055
72,0.05353656280785799,0.23137969639496897,0.3908168646621362,0.3460005169537886,0.050309579074382785,0.2242979717663243,0.5430278619905211,0.47004647451527176
73,0.05368566606193781,0.2317016755047019,0.38512995351989043,0.32545724208452864,0.05039002001285553,0.2244772144448832,0.543466370790322,0.4696699908289374
74,0.05230539981275797,0.22870373871108476,0.4070702258216149,0.35964096545845337,0.049673238396644594,0.2228749386043686,0.5472675045145063,0.4658831802095819
75,0.04943875651806593,0.2223482756366881,0.45457465861982843,0.4206364763994383,0.049456901103258136,0.22238907465060775,0.547560816963497,0.4659300575557403
75,0.05169662656262517,0.22736892244402154,0.41912132734710134,0.3727874897093044,0.05075042471289635,0.22527854867473102,0.5436936717296279,0.46567516198600417
76,0.05130173321813345,0.22649886056332344,0.4251742782092339,0.3842631495712478,0.049683204293251036,0.22289729787676604,0.5482812552665162,0.4740325138558003
77,0.052120156958699225,0.2282983976255108,0.41431776533612896,0.3756917555610613,0.04942464530467987,0.22231654407757576,0.5511778112182045,0.4785708269307571
78,0.05228010471910238,0.22864843031336923,0.41388070963584644,0.37306050063286567,0.0508569560945034,0.22551487068244758,0.5522585446072914,0.46522396752922984
79,0.04819568321108818,0.21953515457095366,0.4741503280657014,0.44100430895145676,0.049196668714284894,0.22180321941504166,0.5523036172177764,0.4735652053112841
80,0.04959773607552052,0.22270549275092455,0.45343858425127503,0.41553354335048065,0.04925070777535438,0.22192500372021498,0.5561150755718935,0.48682416968876435
81,0.04880241025239229,0.2209126751076578,0.46348759413586993,0.4199486390189167,0.048535830527544024,0.22030848923246119,0.5587156654160554,0.4893877745568001
