MACHINE,DATE_TIME,TOTAL_TIME,DIR,LOSS_VAL_CRITERION,RMSE_VAL_CRITERION,PLCC_VAL_CRITERION,SROCC_VAL_CRITERION,TRAIN_DATA_SIZE,TEST_DATA_SIZE,MODEL,DATABASE,CNN_EXTRACTION,DEVICE,BATCH_SIZE,NUM_WORKERS,NUM_EPOCHS,SEED,LEARNING_RATE
GPU 0: Tesla V100-SXM2-16GB (UUID: GPU-326343f4-6ef6-550c-c8ee-222d80acb33d),2024-03-22 09:27:37,0:03:38 (Hour:Minute:Second),20240322_092737,0.008143019914859906,0.09917311151108975,0.9630710171165741,0.9498663101604279,132,33,LSTM,CSCVQ,ResNet18,cuda,8,0,1000,22035001,1e-05
