MACHINE,DATE_TIME,TOTAL_TIME,DIR,LOSS_VAL_CRITERION,RMSE_VAL_CRITERION,PLCC_VAL_CRITERION,SROCC_VAL_CRITERION,TRAIN_DATA_SIZE,TEST_DATA_SIZE,MODEL,DATABASE,CNN_EXTRACTION,DEVICE,BATCH_SIZE,NUM_WORKERS,NUM_EPOCHS,SEED,LEARNING_RATE
GPU 0: Tesla V100-SXM2-16GB (UUID: GPU-326343f4-6ef6-550c-c8ee-222d80acb33d),2024-03-22 09:44:18,0:07:41 (Hour:Minute:Second),20240322_094418,0.004459251509979367,0.0709806400780459,0.9741672529352731,0.96524064171123,132,33,Transformer,CSCVQ,ResNet18,cuda,8,0,1000,22035001,1e-05
