second,train_MSELoss,train_RMSE,train_PLCC,train_SROCC,test_MSELoss,test_RMSE,test_PLCC,test_SROCC
0,0.6320703047163346,0.7925681639802559,0.10375739071825234,0.13013623580116143,0.5244141817092896,0.7012318777250486,-0.08370387980827346,-0.09893048128342247
1,0.4977725674124325,0.7039507139268932,-0.018443557088214862,-0.03924279818213124,0.44689176678657533,0.645529785707169,-0.006247616006372735,-0.006684491978609626
1,0.4526359491488513,0.6696681038994726,-0.08030239137314088,-0.09802612012334792,0.4147167384624481,0.6209439714080988,0.12091020217154698,0.1380347593582888
2,0.41753772251746235,0.6492187243046231,0.07497498426847016,0.03363892034040688,0.3942697882652283,0.6048824412655318,0.17540902818743775,0.16176470588235295
2,0.4083888109992532,0.6383607315561787,-0.1297710150130843,-0.14320151523847785,0.3744953632354736,0.5890110058022371,0.180551399485862,0.17179144385026737
3,0.37781690324054046,0.6148167677069597,0.032630180638073006,-0.011421683980944727,0.35016919374465943,0.5690146210620779,0.1344725250627853,0.143048128342246
3,0.35412250546848073,0.5953434020046121,0.08822382019062666,0.07904389704309349,0.3188681870698929,0.5423569533391078,0.09919690977840831,0.13502673796791445
3,0.31286703488406015,0.5589534119201691,0.15280292893831682,0.19614615998705992,0.2709935367107391,0.4992719519711256,0.06695891902106196,0.05915775401069519
4,0.2668651333626579,0.516500945150704,-0.13961280434240125,-0.16471957130856285,0.21151229441165925,0.44062826046562087,0.07302843587989895,0.0661764705882353
4,0.19491244063657873,0.4429026185851983,-0.00536639988479877,0.012710471529274259,0.14710962176322936,0.3683986742849205,0.05981243781381653,0.09558823529411765
5,0.1404013348852887,0.37192629329175825,-0.020676958159509998,-0.017223836830104405,0.09454888254404067,0.300325700887865,-0.004246025063773408,0.028074866310160432
5,0.10046577278305502,0.31761432337227524,-0.0036963789118642306,-0.013524442612429754,0.06629637032747268,0.26418275225676174,-0.020225780168005487,0.011029411764705883
6,0.08580256560269524,0.2942462063155085,-0.10323428166667845,-0.08586873150955111,0.06259684897959232,0.26507649449018483,0.010255506883752031,0.03776737967914439
6,0.08174705658765401,0.2827623175625485,0.005692101555572974,-0.013352256421762243,0.06282075941562652,0.267795793368576,0.03568254614288206,0.06885026737967914
7,0.08219391797833583,0.2845123328064966,-0.04060227644708214,-0.016874246685415824,0.06277416497468949,0.26803071258264577,0.055697170159987666,0.12466577540106953
7,0.07742456094745327,0.2782857956914043,0.01965585584736889,0.04390747862021465,0.0626356054097414,0.26805630698350463,0.08030755350396517,0.14237967914438504
8,0.07510760678526233,0.2760961161602676,0.06227034919272448,0.09479110684414017,0.06200182884931564,0.26575302161660225,0.10433357195703458,0.1895053475935829
8,0.07793231330373708,0.2816148945824715,-0.007835527696692778,0.03973326793736596,0.06157262772321701,0.26347340521388046,0.12178975314826432,0.20855614973262035
9,0.07479086518287659,0.2762969560283483,0.06983421796128929,0.09793220038298381,0.06186760403215885,0.2658026804914065,0.13253558927693662,0.22058823529411767
9,0.07828225984292872,0.2821342534030276,0.02906416821753025,0.0505392558425905,0.06209718883037567,0.2670843806650287,0.14404797286703513,0.22794117647058826
10,0.07449665687539998,0.27457395624511144,0.08117736140341884,0.1334495155306726,0.06214046999812126,0.2673847578956609,0.15251947671288493,0.23930481283422458
10,0.0688535782015499,0.2608396331721351,0.278047057917022,0.22407684721867122,0.061516144499182704,0.26475126900346724,0.1617991790681935,0.24197860962566844
11,0.08071787195170627,0.2813187084053434,0.004556776350304231,0.0339154617981456,0.061016788333654405,0.261583873544598,0.17253680416501607,0.2580213903743316
11,0.07268226623316021,0.272900925047583,0.1340124139001502,0.10430308943768163,0.06191596984863281,0.2669515807263746,0.17607676280114148,0.26704545454545453
12,0.06988917554126066,0.26354728861572113,0.2388227965319062,0.22884066516047227,0.061119573563337325,0.2637402778088747,0.19121000692004408,0.28409090909090906
12,0.07555605273912935,0.2766029637649754,0.09720681591956051,0.13883424731154742,0.0605510052293539,0.26014266151045373,0.20565133596603274,0.31417112299465244
13,0.06773868044290472,0.2633049206327395,0.2536885023580599,0.3000057395396889,0.06146268919110298,0.2658256176833748,0.20732571118002646,0.3091577540106952
13,0.07317983381011907,0.26845298970139453,0.19201371389944932,0.22825627566487347,0.06024705469608307,0.25919276729832447,0.22556161107337655,0.34391711229946526
14,0.07224229591734269,0.2667948098514388,0.21162070207407505,0.20418151555154362,0.060675497725605966,0.26267611436608684,0.22635021706148845,0.3465909090909091
14,0.07015657523537383,0.26521490654710933,0.22263988044082297,0.20120217267666038,0.0600337840616703,0.2591825413298689,0.23981194385390428,0.36062834224598933
15,0.07003962971708354,0.26695114293147737,0.2111152183643951,0.20044559699039405,0.06008010692894459,0.26067071336379355,0.24991153348594078,0.37165775401069523
15,0.06878673679688398,0.2643557990301335,0.23534892765030724,0.28128962239046607,0.06014723517000675,0.26156570995953066,0.25597018863200993,0.37466577540106955
