MACHINE,DATE_TIME,TOTAL_TIME,DIR,LOSS_VAL_CRITERION,RMSE_VAL_CRITERION,PLCC_VAL_CRITERION,SROCC_VAL_CRITERION,TRAIN_DATA_SIZE,TEST_DATA_SIZE,MODEL,DATABASE,CNN_EXTRACTION,DEVICE,BATCH_SIZE,NUM_WORKERS,NUM_EPOCHS,SEED,LEARNING_RATE
GPU 0: Tesla V100-SXM2-16GB (UUID: GPU-85dd3cb5-4136-ff8c-fbce-5d409863a4f9),2024-03-21 16:47:46,0:10:29 (Hour:Minute:Second),20240321_164746,0.04182713776826859,0.0641445323325395,0.9737475139445079,0.9572192513368983,132,33,VSFA_GRU,CSCVQ,ResNet101,cuda,8,0,1000,22035001,1e-05
