second,train_MSELoss,train_RMSE,train_PLCC,train_SROCC,test_MSELoss,test_RMSE,test_PLCC,test_SROCC
0,0.3396906480193138,0.582829864613323,-0.048840291952530986,-0.04795940285173532,0.3576089143753052,0.5980041104906142,-0.08574352490147451,-0.0837600539777697
1,0.33148660361766813,0.5757487309777262,-0.0033823833557865383,-0.002021832703283022,0.3489983737468719,0.5907608366254999,-0.11257072312449684,-0.13191048637155453
1,0.3228348925709724,0.5681856158990385,-0.014401160412884733,-0.014954215050309045,0.3397910237312317,0.582915964541312,-0.12373117518147936,-0.13366909554653128
1,0.31361873373389243,0.5600167253737196,0.00020609193550807578,-0.0066164413954407355,0.33012559413909914,0.5745655601318661,-0.12529466743133538,-0.11292965355111825
2,0.30396559536457063,0.5513307523781248,-0.02517109129931236,-0.02818567833564497,0.31988537311553955,0.5655841013007654,-0.12416921902130504,-0.09362074283772263
2,0.2937162689864635,0.5419559613792923,0.05921606897176744,0.0545394041431103,0.3092764377593994,0.5561262821295799,-0.11742788356554197,-0.08103406476202456
3,0.2831567697227001,0.5321247668399974,0.028022347151184998,0.02424091320236547,0.29804657101631166,0.5459364092808335,-0.09988146927336655,-0.06471455558217384
3,0.27206214144825935,0.5215957644006086,0.030604931614665685,0.02553668519263788,0.28649834990501405,0.5352554068752402,-0.08166418461418916,-0.05712917055852988
4,0.26067194640636443,0.5105604223287066,-0.002632892229885421,-0.014022068406381212,0.27453178763389585,0.5239577995480579,-0.06872490068865009,-0.049903094401093175
4,0.24891961738467216,0.49891845018747655,0.0015160984471992954,-0.005766509225322998,0.26226137280464173,0.5121146127435104,-0.06080608514419501,-0.04560010547837837
5,0.2368510253727436,0.48667342920973167,0.053046059547822114,0.046463587085877674,0.24983575344085693,0.4998357280332674,-0.06146551463127319,-0.04214285766931043
5,0.224719800055027,0.47404620489712984,0.012180625530271903,0.005863372060121412,0.23704605400562287,0.48687375602169947,-0.06764029849070892,-0.046590666053984625
6,0.21234475448727608,0.46080880401344015,0.0003500581674863064,-0.0030748977141720714,0.22423108220100402,0.47353044245463843,-0.07288649481313458,-0.049985936788480505
6,0.19991133138537406,0.44711445278535444,0.03500876461634186,0.031229538986094676,0.21148655712604522,0.45987667546453576,-0.07537669216033278,-0.0605731663970279
7,0.18775251656770706,0.433304182120805,-0.10003026493905048,-0.10780409227316241,0.1985247939825058,0.4455612016448286,-0.07690988974873955,-0.060328479803448284
7,0.17539539486169814,0.41880233717402876,-0.019652309274277965,-0.031122284336073617,0.18604728281497956,0.431331984136178,-0.0776615251657071,-0.061538281244079736
8,0.1634342011064291,0.4042699600110539,0.007838914251736925,0.003837671288153382,0.17380103170871736,0.4168945037601172,-0.07898797796399645,-0.06343988439332444
8,0.15181733742356301,0.38963744144381407,-0.01674381593257351,-0.016567973526087427,0.1618659406900406,0.40232566378603163,-0.08237115794796174,-0.06556332381817812
9,0.1405868422240019,0.3749491214684821,0.016512478356650085,0.014892210465881201,0.15038443505764007,0.3877943211982838,-0.08743349661228841,-0.06707000864887161
9,0.12987745702266693,0.36038515355873196,0.0060599768483915895,0.0020871328527420864,0.13947397768497466,0.3734621509235395,-0.09262707605977034,-0.07102712831706488
10,0.11985873207449912,0.34620619898628596,-0.04526333888015912,-0.0546413941428718,0.1291266769170761,0.3593419992616285,-0.09737611832891226,-0.07245727145669954
10,0.11043921671807766,0.33232396488344784,-0.02994099887029334,-0.036705619552856256,0.11963898241519928,0.34588868330077177,-0.1020728430687065,-0.07426435150783162
11,0.1018348328769207,0.31911570620985497,-0.01247933079663652,-0.019984958077728442,0.11103468984365464,0.33321867675899625,-0.10416563142747588,-0.08273424241836001
11,0.09412990435957909,0.30680597404642496,0.00015791332932552776,-0.0008694326745804207,0.10328421890735626,0.32137862505936915,-0.1058227794020488,-0.08124441957827516
12,0.08738825861364603,0.2956150504853465,-0.032242362933881434,-0.032518169800919344,0.09634106010198593,0.31038856477892085,-0.10736737370250768,-0.08344478935751772
12,0.08146744165569544,0.2854250180910056,-0.025873985696653168,-0.02979726157540422,0.09048564136028289,0.3008083135909094,-0.10928562714189853,-0.08367936048109786
13,0.07644645757973194,0.27648952539294863,0.04876881541404593,0.04920807029308421,0.08576066792011261,0.2928492233934647,-0.11068932464765543,-0.08595999452639035
13,0.07249921932816505,0.26925678994389346,0.030585544657331994,0.02291980288006844,0.08174285739660263,0.2859070864547667,-0.11161070635332274,-0.08627482577033749
13,0.06932663731276989,0.2632995196674058,0.035814352972622004,0.031005463468788852,0.07854915708303452,0.2802662255550864,-0.11231511313095445,-0.08625444328829503
14,0.06696607414633035,0.2587780423840873,-0.008164291888487604,-0.014763487511002817,0.07603573799133301,0.27574578905146185,-0.11226195222783697,-0.08584123237205753
14,0.06517517101019621,0.25529428375840785,-0.013141096151048276,-0.00846075254978433,0.07434166669845581,0.2726566837101556,-0.11114478490213454,-0.08570987001996169
15,0.06407376751303673,0.25312796737041293,-0.06401811878254832,-0.066967191550092,0.0729734867811203,0.270136050759602,-0.10906262272674996,-0.08432405035361036
15,0.06320273969322443,0.25140155138452314,-0.034501030387415456,-0.02955061823655355,0.0721897266805172,0.26868145839489016,-0.10662097050367776,-0.08471347237558689
16,0.06272097118198872,0.2504415540398508,-0.028277868172085725,-0.022980480130283535,0.07165707424283027,0.2676883903171949,-0.10438911952337486,-0.08486858105390889
16,0.06240857392549515,0.24981708321903306,0.05418890383337861,0.05130596010362196,0.07137670069932937,0.2671641805444709,-0.10111739181792426,-0.0834595608235085
17,0.0622476639226079,0.2494948155598247,0.03434093884957433,0.035839276760896495,0.07111438661813736,0.2666728093540956,-0.09764392475002717,-0.081770804733066
17,0.062168960459530354,0.2493370412096155,-0.032435334782485906,-0.02819858794886263,0.07091497853398324,0.2662986684327977,-0.09331342636698109,-0.07883605287309658
18,0.06211887132376433,0.24923657741766558,-0.05088207625251167,-0.0540850750445933,0.0707979068160057,0.2660787615714309,-0.08778137498247382,-0.07329462512320953
18,0.06208668053150177,0.2491719894879509,-0.06408065682127462,-0.0681712549981199,0.0707454577088356,0.26598018549766755,-0.07877575328491414,-0.06495934090923973
19,0.0620745874941349,0.24914772132638777,-0.0807993995843764,-0.08298361243027552,0.07071078568696976,0.26591499788307754,-0.07167644307868672,-0.05851654087429587
19,0.06206864453852177,0.24913579304283126,-0.0804712142191657,-0.08361986362635215,0.07071857675909995,0.26592964545318115,-0.06539171772525879,-0.055314249225176075
20,0.062062677927315235,0.24912381825827493,-0.043295326003901374,-0.054837277353330376,0.0706892803311348,0.26587455710112246,-0.060111635515832006,-0.05222591138656098
20,0.06206019911915064,0.24911884537374662,-0.10527713099123406,-0.07954867489581163,0.07068211883306504,0.2658610884341899,-0.054780150530231504,-0.05105983398442071
20,0.06206196527928114,0.24912239069115094,-0.07247852468963192,-0.06150237153109022,0.07068567946553231,0.2658677828621062,-0.04907244477960172,-0.0476308019644129
21,0.06205752231180668,0.2491134709069408,-0.05597991490346099,-0.0621259703442075,0.07066767513751984,0.26583392609873785,-0.04179629932467871,-0.04534554111922354
21,0.0620682368054986,0.24913497645385438,-0.10049666751535924,-0.09521518192714205,0.07066901177167892,0.2658364343789326,-0.031667993814833095,-0.03887025182354445
22,0.062055967189371584,0.24911035050577673,-0.04587089680843955,-0.0376640244516031,0.07063831761479378,0.2657786952055026,-0.02052392705799075,-0.03184890193304766
22,0.06205664984881878,0.24911172083415775,-0.05278903187840311,-0.05165981940054094,0.07064373567700385,0.2657888933593347,-0.006230317779315195,-0.02634314130297886
23,0.06207084320485592,0.2491402077242167,-0.06152504981961196,-0.06083012539368936,0.07061677575111389,0.26573817609460704,0.010986987365724364,-0.01780991188049301
23,0.062048261240124705,0.24909488239648342,0.019788339977242754,0.011426293197931781,0.07063042670488358,0.26576385884530124,0.03762318379226648,0.0011214030504481656
24,0.06205121967941522,0.2491008212141137,-0.012085648944454498,-0.02309334468712286,0.0706366740167141,0.265775610632403,0.08316905521016632,0.048052737603953295
24,0.06206409726291895,0.24912667010222547,-0.036726949276241816,-0.03539414828451896,0.0706780768930912,0.2658534867480292,0.22188140135198653,0.131392186482736
25,0.06204314641654492,0.2490846174594042,0.02765328924085267,0.02513902489272456,0.07064600214362145,0.26579315868073156,0.2988180313850668,0.17092497076445604
25,0.062038654088974,0.24907559896705322,0.06384099719856587,0.038533090191524094,0.07061296254396439,0.26573100117804127,0.38387760603685606,0.17761279521194617
26,0.062070767395198345,0.2491400562749803,-0.032282520734246076,-0.003314812435497365,0.0706225611269474,0.2657490569303697,0.3333934082975599,0.24268748417721517
26,0.062026639096438886,0.2490514794730989,0.050350374731184575,0.06596507648174237,0.0705438956618309,0.2656010105372169,0.3227370706090721,0.23458156476180003
