second,train_L1Loss,train_RMSE,train_PLCC,train_SROCC,test_L1Loss,test_RMSE,test_PLCC,test_SROCC
0,0.3098235209198559,0.3644617709851507,0.19458843684775895,0.2112776737123864,0.19911428689956664,0.2690103369913395,0.161077113846006,0.14772727272727273
1,0.21556361194919138,0.2880967706992646,0.26468619953951417,0.3111300110094806,0.20779485404491424,0.31977432117849935,0.24140563417509928,0.2162433155080214
1,0.2226759786991512,0.291270788348849,0.28967268500134163,0.2871804772166363,0.19379289746284484,0.27091196218600694,0.3048784538225054,0.3452540106951872
1,0.20788313755217722,0.26415489626432465,0.45404503255173634,0.4648192305886158,0.19258275926113128,0.2681125981512778,0.35078816172718497,0.40808823529411764
2,0.21082693820490556,0.2686041067569353,0.4637501860992298,0.45990409750956146,0.19116275310516356,0.266279483891479,0.3852186008876238,0.4167780748663102
2,0.1998342604321592,0.25461571004063244,0.5822997988879158,0.6566555180456345,0.18825868964195253,0.2718351744913855,0.4013659603072996,0.44117647058823534
2,0.19610553585431156,0.25933082990964895,0.5987478129474071,0.6504411618915434,0.18795178830623627,0.26450880297414947,0.42293995177105104,0.4602272727272727
3,0.19355482914868524,0.2511306731383818,0.6310728122063413,0.712219479997704,0.18526040017604828,0.2708125960572412,0.43673390174807475,0.4719251336898396
3,0.18980355999049017,0.24649318598871514,0.636676750499409,0.6893082811122183,0.18692371249198914,0.25629641437088596,0.4521396483969343,0.4595588235294118
3,0.19097627655548208,0.24429356217762146,0.6051531532438205,0.6685102763849248,0.1817009389400482,0.26658243021786765,0.4815850448801791,0.4839572192513369
4,0.18652761245475097,0.23828777613514657,0.6739138405525226,0.7512326965922786,0.18452959060668944,0.24593172500233282,0.49474582077983464,0.5076871657754011
4,0.18315146337537205,0.23332574834479644,0.6652530794090269,0.7411363245031384,0.1773746579885483,0.2641472849675458,0.5162164580937773,0.5046791443850268
4,0.18278750163667343,0.23055932335331705,0.669480353394732,0.7295163655147584,0.17811449468135834,0.24728696879217948,0.5297836024704125,0.5217245989304813
5,0.17886106494595022,0.22883184028769463,0.6798773703677897,0.7304294741016315,0.1768331468105316,0.2423050210029321,0.5425060758956731,0.5233957219251337
5,0.17365476357586243,0.22506843963016812,0.704303008658261,0.7690878827881639,0.17204214334487916,0.24869049211855812,0.5594220600544169,0.5434491978609626
5,0.17308798037907658,0.21806897366357958,0.7250437221428467,0.7877413867771439,0.17005601525306702,0.239265707671676,0.5829886059735034,0.5467914438502675
6,0.1702259980580386,0.21415253733936734,0.7403281233589016,0.8054661288891901,0.1674817234277725,0.23337559340758174,0.6016422758943921,0.565173796791444
6,0.16441372869645848,0.21666184418052664,0.7514392178394279,0.8015058465038375,0.16399050056934356,0.23462727270825173,0.6171841346932088,0.5782085561497327
6,0.16085159997729695,0.20523514970635393,0.7558001175160359,0.8077932513448783,0.16425706148147584,0.21856296406511308,0.6321273389178435,0.5965909090909092
7,0.16233154824551413,0.21291496367927568,0.7493579146265108,0.7848716169326856,0.16297262609004975,0.2101694944409276,0.6516954081236058,0.6156417112299465
7,0.17011717575437882,0.20264716555047563,0.7165724551368058,0.757906215921483,0.15686842501163484,0.22117152818772506,0.6576507516840626,0.6189839572192514
7,0.15702958185883129,0.203510255097768,0.7667416078368722,0.7824140503931585,0.15877364277839662,0.2038089732796739,0.6724028964004142,0.6206550802139038
8,0.15341523026718812,0.1986865880807926,0.7745954315517841,0.8145554726510932,0.15140679180622102,0.21223444104163655,0.6874828366212689,0.6447192513368984
8,0.15290127256337335,0.19139846282820414,0.7957658810787402,0.8298956969105622,0.14863820970058442,0.20752806484026037,0.6988035816513285,0.6620989304812834
8,0.15660788031185374,0.19589891663809494,0.7811352367135886,0.8169504260303776,0.1425145000219345,0.21459623454349003,0.716999368254112,0.6778074866310161
9,0.14772766214959762,0.1841515170755614,0.7967580887213289,0.813110152202157,0.14587819278240205,0.18885785682256784,0.7311161038015632,0.7025401069518717
9,0.14164965862736983,0.18870273175888455,0.8108745594477282,0.8340333832499359,0.13749075829982757,0.19957523549452427,0.7416314692507997,0.7155748663101605
9,0.1411537396557191,0.18005859862830678,0.8112712711178071,0.8275477034014598,0.13386625349521636,0.19760183683520172,0.7547969446644014,0.7262700534759359
10,0.13797799278708064,0.18399796757206538,0.8181911377780215,0.8301774561316544,0.13416202068328859,0.18462482006353065,0.7606073887551161,0.7322860962566845
10,0.14409756441326702,0.17751317644308617,0.7910082905876592,0.8158912200696048,0.12697736024856568,0.20054416344095793,0.7786545244429185,0.7459893048128343
10,0.13714338006342158,0.17696135380695976,0.8251542216276057,0.8349934517069911,0.1249012291431427,0.18016732623024456,0.7884486652959839,0.7630347593582889
11,0.13244931662783904,0.16891865131352046,0.8228662857007693,0.8201906570729389,0.1195777714252472,0.18811235669828225,0.7974842597350021,0.7630347593582889
11,0.1333124076618868,0.17010980567727157,0.814054088174347,0.8030763932732592,0.11963289231061935,0.1761526879773677,0.8000926458176372,0.7630347593582889
11,0.12668240004602602,0.16971542806712317,0.8421437705616808,0.8441454086291369,0.12517083585262298,0.16271756787317002,0.8072641636633682,0.7857620320855615
11,0.12646064074600444,0.16435654748880266,0.8298176518611716,0.8354734859355187,0.11793125271797181,0.18649198060180833,0.8149376280384921,0.7904411764705883
12,0.12189658292952706,0.15920096478964527,0.839718312310857,0.844108884285662,0.11498032361268998,0.1742768628860056,0.8191792865090348,0.7991310160427808
12,0.12150183670661029,0.16373083294821653,0.8487299027961174,0.8565323788304905,0.11525655090808869,0.15871664321968884,0.82325489337749,0.8101604278074868
12,0.122587729464559,0.15978489840975194,0.8482583555482993,0.8440880132322477,0.11949626058340072,0.15238202744187893,0.8307269752927022,0.8051470588235295
13,0.11927123411613352,0.15694567771407894,0.8379720413867898,0.8301304962614723,0.10803579092025757,0.16557462712239276,0.8428543867240927,0.8285427807486632
13,0.11505668610334396,0.15501435275323175,0.8522045609799481,0.8522799016973381,0.10806184560060501,0.14864105042051295,0.8464669224299884,0.8228609625668449
13,0.11653960802975823,0.15069172453745286,0.8634274135443654,0.860398741475479,0.10398364812135696,0.14923020789171726,0.8503455065483052,0.8308823529411764
14,0.113439901786692,0.14975297616206848,0.8561701326450603,0.8593551888047668,0.126033453643322,0.18833249089660795,0.8586456129551779,0.8425802139037434
14,0.11611328295925084,0.15615074612296384,0.8518133506548801,0.8544400557257124,0.09931149631738663,0.14638660807754766,0.857431287746964,0.8302139037433156
14,0.10794032891007031,0.1456557361789928,0.8734090441415673,0.8713038668844212,0.09601345658302307,0.14337602748235903,0.8671097181018442,0.8345588235294119
15,0.1063934198635466,0.14330170462305541,0.8741489221502833,0.8708447037093078,0.10899285078048707,0.13524298204071641,0.8710137307622343,0.8392379679144386
15,0.11304662551950007,0.14730690056231385,0.8548092390710569,0.8553427287858785,0.0916081115603447,0.1359145556230852,0.8804000394816337,0.8495989304812835
15,0.10698667475405861,0.14094340337949224,0.8731319387431117,0.8753789400635521,0.08912539333105088,0.1440734826656634,0.8857722798474129,0.8622994652406417
16,0.10457807187648381,0.13932428465378457,0.8796166481959963,0.8676983924071107,0.08685834109783172,0.1332226406875581,0.8889957689878102,0.8636363636363636
16,0.1022708019351258,0.13883730137168435,0.8798842950896096,0.8812541415996618,0.08602994680404663,0.12635930234727405,0.8939012420571865,0.8713235294117648
16,0.10420319437980652,0.13802283562730297,0.8831785526341692,0.8745075735835076,0.0983358696103096,0.1227650040404518,0.894939009231274,0.8683155080213903
17,0.10520096123218536,0.14339433139275196,0.8691553638260189,0.8706620819919331,0.08924008458852768,0.11990782825564178,0.8993534328482459,0.8790106951871658
17,0.10109099066432785,0.13940019803707318,0.8789544645268995,0.8761042091696972,0.10056856572628022,0.1215521559742479,0.9003708034969164,0.876336898395722
17,0.09952348141985781,0.13413749716910423,0.8820116090286012,0.891183545261488,0.07783825397491455,0.11922323171488046,0.906144723463886,0.8897058823529412
