MACHINE,DATE_TIME,TOTAL_TIME,DIR,LOSS_VAL_CRITERION,RMSE_VAL_CRITERION,PLCC_VAL_CRITERION,SROCC_VAL_CRITERION,TRAIN_DATA_SIZE,TEST_DATA_SIZE,MODEL,DATABASE,CNN_EXTRACTION,DEVICE,BATCH_SIZE,NUM_WORKERS,NUM_EPOCHS,SEED,LEARNING_RATE
GPU 0: Tesla V100-SXM2-16GB (UUID: GPU-1b3dd764-f05b-4efa-ad46-3f2dea1fa1eb),2024-03-28 09:09:45,0:49:47 (Hour:Minute:Second),20240328_090945,0.01998140402138233,0.14135559221709723,0.8673412115893284,0.8570871906317494,640,160,Transformer,SCVD,ResNet34_ResNet50,cuda,32,0,1000,22035001,1e-05
