second,train_L1Loss,train_RMSE,train_PLCC,train_SROCC,test_L1Loss,test_RMSE,test_PLCC,test_SROCC
5128,0.49241962152368884,0.5700075235569945,-0.02536698877851478,-0.04463796548971317,0.2655010402202606,0.3007142352734607,0.0624563535824265,0.14572192513368984
5129,0.28318558983943043,0.33852990970932545,-0.003514384142029073,-0.0009548506937016377,0.22729411721229553,0.34135792467086806,0.04634220378492341,0.17078877005347595
5130,0.26654120753793153,0.3225146165935701,-0.00171192486025559,-0.00014087961054614327,0.2186275839805603,0.32859571125087317,0.05720329411693298,0.20153743315508021
5130,0.24438767661066615,0.2988126046211359,0.039922348842000924,0.02784720301795432,0.20810057520866393,0.3017710522857877,0.09207569439096558,0.23328877005347595
5131,0.2283178944798077,0.2761176000234116,0.14028262584532236,0.12873787522240715,0.20153408646583557,0.27088481657932273,0.15903703274731296,0.2306149732620321
5132,0.21764551979653976,0.25965485973588753,0.29388918355094745,0.25868627154284035,0.1943647861480713,0.27825569224040475,0.2335774204003548,0.2690508021390375
5132,0.20258025737369761,0.24789856766932294,0.4333680495278929,0.3766442476767908,0.1873103678226471,0.26381629506817905,0.35382137514242723,0.36798128342245995
5133,0.1957214527270373,0.24042644789942746,0.5322819970646698,0.48638424652888285,0.18201644122600555,0.24961652319824187,0.46057140756951853,0.4344919786096257
5134,0.1855671318138347,0.22224605401747735,0.65260338206394,0.6662562026161863,0.17502212822437285,0.2525343218472981,0.5128806851997156,0.482620320855615
5134,0.17372613707009485,0.22395290509619417,0.6715201771808907,0.7062764475379982,0.16659961640834808,0.24957164852850572,0.5730357818523303,0.5461229946524064
5135,0.1634575597503606,0.2098997795978437,0.731024056890935,0.7557982395266444,0.16061318814754486,0.23235914443989963,0.6213968258335318,0.6253342245989305
5136,0.15233037138686462,0.19528657296785631,0.7595379728223847,0.79857868126249,0.14964111447334288,0.2310118626070127,0.6671545881243253,0.6497326203208557
5136,0.1415024632040192,0.18414048179025544,0.7903603351450756,0.8177957036936546,0.13996385931968688,0.21105364997239778,0.7238415270518375,0.7088903743315509
5137,0.133975529933677,0.1786261505118586,0.8139573362992258,0.8350508471038803,0.1283331483602524,0.18778624143072487,0.7633912408887834,0.7489973262032086
5138,0.12984561722944765,0.16374329206748284,0.8298760703590052,0.8552540268088679,0.12230151891708374,0.19466151296943823,0.785115564019292,0.7650401069518717
5138,0.11842693125500399,0.1556207392220743,0.8496218046233425,0.8676514325369284,0.11395669281482697,0.17796977904674832,0.8120963438503838,0.7870989304812834
5139,0.11583684165688123,0.15062694546153121,0.8536554279978631,0.8759111519256154,0.11046045422554016,0.1688267314721568,0.8349533261092269,0.8185160427807487
5140,0.11065018286599833,0.14516689591348006,0.8646193961180593,0.8765998966882854,0.11057750433683396,0.1447049869902722,0.8558413345595473,0.8208556149732621
5140,0.10703482435030096,0.1432078307004477,0.869258630923042,0.879871434310968,0.12074327766895294,0.1728977436812339,0.8615513698041256,0.8405748663101605
5141,0.1076202375047347,0.1374764102324328,0.8761789269742518,0.8893468925610347,0.09680805057287216,0.1470384731381883,0.881839572276279,0.8482620320855615
5141,0.09744566700914327,0.12855700215102997,0.8949409272872851,0.8959838875467641,0.09904617816209793,0.14522578954881518,0.8914677101772209,0.8616310160427809
5142,0.09456544851555544,0.1260241603525728,0.8985507946980258,0.9031635299212638,0.08122344017028808,0.12712110995085465,0.9027454545926901,0.8599598930481284
5143,0.09147492971490412,0.12197390815616808,0.9004498351631692,0.9135155724147285,0.08064676374197007,0.11347257008594099,0.911520021726798,0.875668449197861
5143,0.08643079439506811,0.11846222825484835,0.9081917250692787,0.9155974599927994,0.07944815456867219,0.11775208606153824,0.9194675422493004,0.8917112299465242
