second,train_MSELoss,train_RMSE,train_PLCC,train_SROCC,test_MSELoss,test_RMSE,test_PLCC,test_SROCC
933,0.42028821654179516,0.6504192594500058,-0.1625590710130655,-0.16467782920173435,0.41494545340538025,0.6199471765131218,0.26186331673266167,0.2987967914438503
933,0.41602373649092284,0.6436554342657735,0.008730685978131576,0.030346551249616556,0.4060076057910919,0.6130980350486367,0.15941057029005967,0.11882677404234719
934,0.4116046814357533,0.6364545217232491,0.1433003570937756,0.17932930869853325,0.39656270742416383,0.6057819533752319,0.10291612917344277,0.02840909090909091
934,0.39281175942981944,0.628921806752048,-0.0015001326308672147,0.0021027613744146268,0.38635079860687255,0.5977780692049123,0.07424573272016895,0.06501211688111541
935,0.38222439148846793,0.6208088151892318,-0.04298018101546574,-0.053278651102103614,0.37585116624832154,0.5894434106465576,0.05449990117599467,0.07386363636363637
935,0.3768981379621169,0.6121813728292118,0.05044735365797494,0.0917074087021857,0.36501911878585813,0.5807287402624817,0.03357365820769808,0.0752005347593583
936,0.369725335170241,0.6032129284393329,-0.05729869259418581,-0.024800029219474776,0.3534923613071442,0.5713201445802252,0.018991385047907372,0.04812834224598931
936,0.3484516766141443,0.5935618023436071,-0.02498228425555661,-0.0403280929596719,0.34161570072174074,0.5614738359678982,0.010409918942781007,0.09710035966048342
937,0.3469974701018894,0.5835196305795644,0.011494851913635726,0.0013774895253400674,0.3295865297317505,0.5513361819000099,0.003654053185576106,0.10762032085561499
937,0.33092954667175517,0.5730767427329612,-0.014402595754851796,-0.02156501594026704,0.3170342057943344,0.5405717570472882,-0.007936812489459667,0.08656417112299465
938,0.31384390154305625,0.5622176177608444,-0.1094145918640436,-0.11964331369715055,0.30418469905853274,0.5293452721205206,-0.022575291614041555,0.04946524064171123
938,0.2996637610828175,0.5508547334150083,-0.06876617938266492,-0.029963045142868475,0.29144710302352905,0.5179980039824135,-0.041169750534328725,0.011363636363636364
939,0.293250857907183,0.5394077289814181,-0.1668423505647,-0.12234089735094154,0.27844296395778656,0.5061755218558678,-0.056781659395329774,-0.0016711229946524066
939,0.2764935914207907,0.5272971377734967,-0.07399602770624748,-0.10005583006788309,0.26552475690841676,0.4941785635792276,-0.06849119713243376,-0.0016711229946524066
940,0.26410052399424944,0.5152190045587401,-0.21346127567807413,-0.2235968129901436,0.25231610238552094,0.4816347059072515,-0.07746488943423704,-0.002172641438186376
940,0.2535923815825406,0.5022650519549868,0.10945495665846788,0.14530949163331644,0.2398548662662506,0.4695267243170702,-0.0839484204855876,-0.001002673796791444
941,0.2397659635719131,0.4896447885035278,0.10145836046087923,0.11566216025838362,0.2270173728466034,0.45675624983972835,-0.08917739884314058,-0.001002673796791444
