MACHINE,DATE_TIME,TOTAL_TIME,DIR,LOSS_VAL_CRITERION,RMSE_VAL_CRITERION,PLCC_VAL_CRITERION,SROCC_VAL_CRITERION,TRAIN_DATA_SIZE,TEST_DATA_SIZE,MODEL,DATABASE,CNN_EXTRACTION,DEVICE,BATCH_SIZE,NUM_WORKERS,NUM_EPOCHS,SEED,LEARNING_RATE
GPU 0: Tesla V100-SXM2-16GB (UUID: GPU-3fb11da8-10c1-60ce-afc4-dfbc40b5944e),2024-03-22 04:50:34,0:03:35 (Hour:Minute:Second),20240322_045034,0.006110074701427948,0.08594040692276214,0.9615409841679536,0.9451871657754012,132,33,LSTM,CSCVQ,ResNet34,cuda,8,0,1000,22035001,1e-05
