MACHINE,DATE_TIME,TOTAL_TIME,DIR,LOSS_VAL_CRITERION,RMSE_VAL_CRITERION,PLCC_VAL_CRITERION,SROCC_VAL_CRITERION,TRAIN_DATA_SIZE,TEST_DATA_SIZE,MODEL,DATABASE,CNN_EXTRACTION,DEVICE,BATCH_SIZE,NUM_WORKERS,NUM_EPOCHS,SEED,LEARNING_RATE
GPU 0: Tesla V100-SXM2-16GB (UUID: GPU-77fd9e30-6b33-4827-800d-8cf81e67165a),2024-03-26 02:27:45,0:20:25 (Hour:Minute:Second),20240326_022745,0.14766513109207152,0.19019375371125724,0.7058410070475347,0.6639223887238682,640,160,VSFA_GRU,SCVD,ResNet34,cuda,32,0,1000,22035001,1e-05
